RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
342,66877183,Cruz,888,Spain,Male,42,4,246038.22,1,1,1,156449.0,0
343,94574185,Sharma,403,France,Female,89,10,94555.66,4,1,0,123325.86,1
344,11989173,Das,404,Spain,Female,21,2,100629.96,3,1,0,188997.49,0
345,46635193,Roy,626,Germany,Female,49,3,135519.99,3,0,1,160482.79,0
346,42474983,Roy,792,Germany,Male,62,2,205083.87,1,1,0,180354.51,0
347,43999533,Singh,767,Germany,Female,73,0,165233.5,1,1,0,111408.67,1
348,24716695,Khan,574,France,Female,52,3,143164.86,4,0,0,146085.77,0
349,73967150,Roy,604,France,Female,70,8,162030.49,3,1,0,175354.41,0
350,73981206,Brown,525,Germany,Female,47,6,116112.6,4,0,0,117159.35,0
351,74785345,Das,495,Germany,Female,66,5,189763.39,1,0,1,177325.49,0
352,27882750,Roy,734,France,Male,69,9,18823.93,3,0,0,150542.15,0
353,88725274,Singh,611,France,Female,19,8,127255.99,1,0,0,155680.83,0
354,70303849,White,880,Spain,Female,76,3,201644.41,1,0,1,186921.86,0
355,20192257,Allen,720,France,Female,54,5,75629.77,4,1,1,79453.62,0
356,53167705,Allen,546,France,Male,46,2,210854.01,1,1,0,127039.91,0
357,31130343,Adams,633,Germany,Male,47,2,195708.06,4,1,1,69078.82,0
358,50869792,Patel,651,Germany,Female,39,9,145167.29,1,0,1,115253.09,0
359,59913224,Das,481,Germany,Female,36,9,63037.14,1,1,1,99856.8,1
360,74356138,Sharma,469,Spain,Female,84,7,215268.55,1,1,1,102336.13,0
361,77607727,Bose,485,France,Female,35,4,7492.22,3,1,1,57543.89,0
362,63007836,Morgan,878,Spain,Male,82,7,148128.31,1,1,0,132590.13,0
363,75541801,Roy,383,France,Male,22,8,195641.17,2,1,1,163204.08,0
364,68114585,Khan,881,France,Male,28,1,121350.72,3,1,1,68358.42,0
365,36658609,Allen,557,Germany,Female,75,6,25714.03,2,1,0,42306.7,0
366,86294551,Brown,648,France,Female,35,1,208495.39,1,0,1,65964.67,0
367,40024204,Sharma,871,Spain,Male,89,6,227272.02,3,1,0,155941.5,0
368,92008891,Mehta,443,Germany,Male,73,10,140827.42,2,0,1,31412.91,0
369,58715257,Allen,763,Spain,Female,39,2,196788.66,1,0,0,131204.28,1
370,32268806,Morgan,720,Spain,Male,73,7,152678.7,3,1,1,167565.53,1
371,16512440,Cruz,758,Germany,Male,83,3,143320.74,1,1,0,164297.89,0
372,22431395,Taylor,732,France,Male,40,8,32693.0,4,0,0,197756.72,0
373,83208492,Khan,790,Spain,Male,33,3,109198.15,4,0,0,162197.64,0
374,39093907,Sharma,796,France,Male,61,1,169698.44,2,1,0,44270.32,0
375,46253447,Hall,420,Germany,Female,89,3,113620.77,3,1,1,82481.92,0
376,72134783,Cruz,433,France,Female,85,4,154441.14,3,0,1,59056.7,0
377,72460303,Sharma,558,France,Female,31,7,223702.17,3,1,1,87748.46,0
378,93831437,Gupta,608,Germany,Female,26,2,91555.41,3,1,1,134644.75,0
379,74447435,Gupta,588,France,Male,33,8,207121.66,3,0,1,72169.87,0
380,59895282,Lopez,651,Spain,Female,30,8,7261.3,2,0,0,43178.33,1
381,12503771,Lopez,581,Spain,Male,53,10,213165.57,3,0,0,148556.54,0
382,80286689,Das,631,Spain,Male,61,9,26669.32,4,0,1,41095.21,0
383,10996161,Khan,743,France,Female,31,2,80360.18,4,1,1,190622.61,0
384,14183839,Singh,767,Spain,Female,34,7,128361.18,3,1,0,131343.9,0
385,77775190,Hall,555,France,Female,82,5,162508.79,1,0,0,157593.28,1
386,77758014,Morgan,613,France,Female,71,10,238277.99,3,1,1,168370.57,0
387,30153173,Brown,660,France,Male,19,5,76757.59,2,0,1,135742.06,1
388,77227698,Khan,428,France,Male,34,1,21337.19,4,1,1,146359.56,0
389,58939582,Morgan,691,Germany,Male,40,7,114708.9,4,1,0,162262.67,0
390,66224957,Mehta,444,Spain,Female,18,6,86317.05,2,1,0,101736.52,0
391,32725756,Cruz,700,Spain,Female,29,1,150029.78,2,0,0,20495.82,0
392,81531065,Lopez,411,France,Male,30,3,230695.63,1,0,0,194057.85,0
393,11079600,Lopez,491,Germany,Male,91,4,160839.53,4,0,1,63689.94,1
394,36191539,Bose,460,France,Female,29,8,144503.56,3,0,1,46944.1,0
395,42576169,Taylor,876,Spain,Female,74,9,61521.15,2,1,1,185458.34,1
396,53381573,Gupta,506,Spain,Male,35,1,66191.05,3,0,1,117422.74,0
397,80612021,Patel,888,Germany,Male,32,6,109018.97,2,1,0,69618.82,1
398,35050090,Verma,358,France,Male,56,4,222823.1,2,0,1,187717.72,0
399,18849851,Cruz,625,Germany,Female,90,1,144870.93,4,0,1,173965.34,1
400,70779108,Cruz,576,France,Male,86,9,123661.94,2,1,0,102046.12,1
401,76009351,Morgan,535,Germany,Male,50,2,135636.88,4,1,1,192112.87,1
402,95871668,White,565,Spain,Female,65,4,208445.56,1,0,0,36779.91,0
403,94890726,Morgan,782,Germany,Male,22,9,169473.58,4,1,1,188769.43,0
404,97753580,Sharma,705,Spain,Male,25,0,231856.25,3,0,1,102865.68,0
405,39549535,Das,741,Spain,Male,36,6,145435.22,3,1,0,103058.19,0
406,10449395,Taylor,624,France,Female,69,0,49007.15,3,0,0,101597.81,0
407,31921117,Verma,843,Germany,Female,29,5,4681.46,3,0,0,97490.02,0
408,50308782,Das,800,Germany,Male,89,5,79278.48,4,0,0,116728.1,0
409,61592034,Patel,769,Germany,Female,25,0,15684.01,4,1,1,199128.82,0
410,63386038,Taylor,513,Germany,Male,72,6,101766.26,2,0,0,22606.35,0
411,67351079,Allen,532,France,Male,51,7,46972.54,4,1,1,110012.57,0
412,41530803,Adams,659,France,Female,82,2,101228.32,3,0,1,71053.32,0
413,43266319,Morgan,366,France,Male,64,9,99800.82,4,0,1,50865.17,0
414,40503180,Allen,795,Spain,Female,52,0,69067.27,1,0,0,186516.96,0
415,13379569,Das,519,Spain,Female,49,1,163204.86,1,0,1,89207.44,0
416,80009467,Khan,629,Spain,Male,68,0,108358.45,1,0,0,118351.53,0
417,54910237,Allen,689,France,Male,23,8,223364.08,3,0,0,187467.93,1
418,52165906,Das,868,Spain,Female,26,3,19020.1,1,0,1,106293.33,0
419,69855504,Mehta,360,Germany,Female,57,6,102655.9,2,0,1,71875.47,0
420,99473854,Verma,873,Spain,Male,65,4,193987.41,1,1,1,37421.5,0
421,16319707,Taylor,482,France,Female,89,8,123633.82,3,1,1,127705.9,0
422,78532150,Patel,497,France,Male,43,8,241520.32,2,1,1,184086.81,1
423,13695961,Morgan,428,France,Male,54,5,43705.74,1,1,1,34537.16,0
424,88911293,Das,695,France,Female,69,4,79006.05,4,1,0,100266.01,0
425,46396424,Lopez,598,Germany,Male,29,9,29038.51,4,1,1,139633.26,0
426,14294539,Taylor,891,Spain,Female,55,0,61682.41,3,0,0,38128.02,0
427,21609076,Turner,373,Spain,Male,85,3,168133.06,3,0,1,34168.65,1
428,83204793,Gupta,820,France,Male,33,4,121736.5,3,1,1,56809.3,0
429,48498937,Morgan,550,Spain,Male,78,8,40516.81,2,1,0,43636.24,1
430,10803328,White,480,Germany,Male,41,1,118673.77,3,0,1,88007.76,1
431,30840174,Mehta,705,France,Male,34,1,211850.36,1,0,0,93833.7,1
432,11043233,Verma,499,Spain,Male,21,2,109956.46,1,1,0,101494.29,0
433,87209213,Hall,875,Spain,Female,67,2,3303.63,4,0,1,108401.72,0
434,10529525,Turner,653,Spain,Female,20,6,13730.38,4,0,1,30485.29,1
435,26953831,Verma,890,Spain,Male,25,0,109530.08,1,1,1,139333.77,1
436,66996736,Bose,399,France,Female,29,1,148311.28,4,1,0,152069.06,0
437,84583311,Sharma,813,France,Female,52,10,221633.25,3,1,0,44701.77,0
438,81709884,Khan,589,Germany,Female,83,0,245490.38,3,0,0,60854.19,0
439,92235366,Turner,831,France,Female,70,8,245094.03,1,1,1,70501.54,0
440,13699391,Mehta,804,Spain,Female,50,9,139473.49,2,0,1,94913.75,0
441,87183765,Khan,632,Spain,Male,35,8,8932.61,2,1,1,92281.35,1
442,58487260,Mehta,684,Spain,Male,75,2,53370.53,2,1,0,57020.63,0
443,67338102,Patel,701,Germany,Male,62,2,108582.93,4,1,1,33224.57,0
444,80721474,Sharma,676,France,Male,32,0,219918.99,2,1,0,72283.77,1
445,25192217,Bose,685,France,Male,32,4,5389.73,3,0,1,160258.74,0
446,62496015,Lopez,430,France,Female,62,2,127334.86,2,1,0,30502.95,0
447,20292658,White,436,Spain,Female,85,1,163366.37,1,1,1,85908.19,0
448,43698788,Patel,607,Spain,Male,86,2,72057.46,4,1,0,54701.29,0
449,71819576,White,534,Spain,Male,84,7,78919.59,3,1,1,148252.07,0
450,73362116,Hall,472,Germany,Female,79,7,97106.76,3,1,0,79660.26,0
451,11748014,Taylor,445,Germany,Male,61,0,68648.57,1,1,1,91510.04,0
452,50711152,Brown,864,Spain,Male,37,1,109297.11,4,0,0,185078.23,0
453,60296557,Taylor,792,Germany,Female,56,0,39523.24,1,1,0,130015.54,1
454,56216125,Das,863,Germany,Male,56,7,49832.97,2,1,0,168287.78,1
455,79397491,Cruz,720,Germany,Male,18,0,9284.04,4,1,0,143284.03,0
456,91949124,Allen,654,France,Male,84,5,102828.66,4,0,1,192800.78,0
457,33295179,Singh,706,Germany,Male,64,9,176834.56,3,0,0,122882.4,0
458,83706383,Adams,497,Spain,Male,90,10,126538.05,2,0,0,64985.92,0
459,27541337,White,634,France,Female,71,7,132664.45,2,1,1,144985.1,0
460,67399769,Morgan,611,Germany,Male,37,7,112486.59,3,1,1,167646.07,1
461,30279846,Cruz,840,Spain,Male,26,6,146211.68,1,1,1,194164.17,1
462,20970723,Brown,380,Germany,Female,45,7,57419.09,3,0,1,131195.04,0
463,82807712,Sharma,617,Spain,Male,81,7,51878.95,1,1,0,167953.83,0
464,82193785,Taylor,361,Spain,Male,52,9,235491.11,1,0,0,147911.0,0
465,60018037,Gupta,540,Germany,Female,57,2,112602.35,4,1,1,159506.65,1
466,53351876,Roy,749,Germany,Female,19,1,206793.95,2,0,1,127598.7,0
467,60166883,Bose,886,France,Female,20,3,229207.94,2,1,0,72391.9,1
468,70361505,Morgan,440,Germany,Female,31,4,153720.85,2,0,1,35768.29,0
469,56787763,Gupta,850,Spain,Female,85,1,74698.32,3,1,1,149584.25,0
470,75732489,Singh,650,France,Male,64,10,169950.8,3,0,1,169312.66,0
471,13693305,Lopez,460,Spain,Female,71,7,107728.47,1,1,0,158808.42,0
472,23470137,Roy,429,Spain,Female,75,7,243267.03,1,1,1,27131.81,0
473,14466271,Cruz,782,Germany,Female,79,3,202822.4,3,0,0,29897.36,0
474,64717184,Cruz,766,Spain,Female,68,4,203736.21,4,0,0,38563.61,0
475,44907127,Bose,563,Germany,Male,65,10,147172.25,3,1,1,168399.45,0
476,20495300,Verma,796,Spain,Female,44,4,2103.89,1,0,1,129913.06,0
477,38709379,Patel,367,France,Male,72,4,207955.18,4,0,1,126146.81,0
478,44654999,Das,403,Germany,Male,66,8,6342.97,1,1,0,58399.78,0
479,37451727,Khan,589,France,Female,41,8,30589.52,3,1,1,33780.09,0
480,84815222,Turner,767,Germany,Male,27,10,209667.28,2,0,1,163301.21,0
481,38997889,Brown,835,France,Male,24,3,54698.74,4,0,0,169112.78,0
482,58978079,Das,793,Germany,Male,34,0,210281.54,3,0,0,65243.37,0
483,21726298,Singh,472,France,Female,39,7,59087.72,4,1,1,168671.91,1
484,94607827,Lopez,769,France,Female,76,10,192677.08,2,1,0,76331.3,0
485,65723671,Morgan,565,Germany,Male,61,0,135544.1,2,1,1,166155.31,0
486,99843595,Lopez,769,Germany,Female,28,6,167748.47,3,1,0,32361.57,0
487,66564401,Cruz,577,Spain,Female,59,3,209520.34,1,1,0,82051.31,0
488,56673570,Sharma,586,Spain,Female,40,0,246007.1,4,1,1,158674.5,0
489,88547323,Morgan,679,Germany,Male,77,3,21422.95,4,0,1,71979.3,0
490,25033888,Sharma,818,Germany,Female,79,6,171345.82,2,0,1,27253.31,0
491,99132960,Khan,836,France,Female,71,7,239681.37,3,0,1,47061.53,0
492,71704882,Bose,898,France,Male,30,1,93448.91,2,1,0,193103.56,0
493,44958762,Roy,764,Spain,Female,85,8,83436.21,2,0,0,128043.42,0
494,27028708,Hall,568,Spain,Male,44,4,169994.25,1,1,1,51852.52,0
495,14035851,Mehta,730,Spain,Female,57,10,100487.76,2,0,1,136584.92,0
496,57685442,Roy,436,France,Female,91,7,53615.13,3,1,1,132196.23,0
497,44045504,Patel,810,France,Female,27,1,40366.77,2,0,0,93404.05,1
498,92396202,Patel,760,France,Female,32,1,48157.55,3,1,0,140020.24,0
499,45610155,Turner,874,Spain,Male,62,3,176077.76,2,1,1,40125.57,0
500,39469068,Sharma,796,Germany,Female,70,3,229673.78,1,1,0,77854.56,1
501,40185054,Taylor,649,Spain,Male,24,2,201503.42,1,0,1,26764.94,0
502,19702701,Gupta,757,France,Male,47,4,112050.41,2,0,1,184603.39,0
503,88262145,Mehta,724,Spain,Female,47,1,132150.29,1,0,0,180737.49,1
504,43127676,Bose,582,Spain,Female,44,0,155043.36,4,0,0,56711.76,0
505,12976242,Cruz,398,Spain,Female,66,3,144986.66,4,1,1,147377.96,0
506,47317456,Brown,535,Spain,Female,74,5,242118.19,2,1,1,166351.04,0
507,37812615,Turner,554,France,Female,81,5,221673.27,2,0,1,93296.82,0
508,54653148,Gupta,427,Spain,Female,80,1,10885.05,1,1,0,167049.73,1
509,14833177,Gupta,830,France,Female,65,5,208941.46,1,1,1,108631.11,1
510,18454561,White,735,Spain,Female,58,3,28515.24,2,0,1,163496.92,0
511,55932658,Turner,543,France,Female,47,9,172552.38,3,1,0,156323.11,0
512,12597480,Roy,452,Germany,Male,20,0,71412.5,3,0,1,121143.42,0
513,33151417,Singh,725,France,Female,54,0,193345.85,4,0,0,111324.44,0
514,49673332,Adams,636,France,Female,47,1,2151.56,1,0,1,72700.23,0
515,29699313,Morgan,831,Germany,Male,71,3,95567.95,1,1,1,94056.76,1
516,26934380,White,599,Germany,Female,24,7,5380.58,4,0,1,90513.6,0
517,20617244,Sharma,550,Germany,Female,25,2,238382.51,3,0,1,38586.85,1
518,44086263,Gupta,885,Germany,Male,80,10,3841.23,3,0,0,114333.98,0
519,80098339,Verma,810,Germany,Female,80,4,38822.48,4,1,0,124456.63,0
520,60234072,Sharma,649,Germany,Male,81,2,134818.2,2,1,0,194421.73,1
521,13369720,Singh,827,Spain,Female,47,7,161537.78,1,1,0,70918.98,0
522,81819939,Allen,432,Spain,Female,27,3,182247.81,2,1,0,91902.56,0
523,83963364,Allen,807,Germany,Female,86,10,61725.59,2,1,0,119337.65,0
524,12640328,White,647,France,Male,66,7,75248.75,3,1,1,173546.32,0
525,35856919,Adams,713,France,Male,56,7,59975.73,2,0,0,66433.58,1
526,67658082,Verma,389,Germany,Male,51,8,61018.21,1,1,1,62175.54,0
527,65395426,Singh,689,Spain,Male,27,1,195448.23,1,1,1,115738.91,0
528,37348975,Singh,865,Spain,Female,26,10,236999.7,1,0,0,43141.7,0
529,21552291,Bose,457,France,Male,77,9,148950.73,4,0,0,145356.9,1
530,10070640,Roy,665,Germany,Female,22,6,39357.65,2,1,0,174761.46,0
531,87498463,Turner,463,Spain,Female,52,9,16358.21,2,1,0,25310.87,0
532,72976036,Roy,516,Germany,Female,28,0,59794.14,1,1,1,55094.92,0
533,95241611,Allen,610,Germany,Female,59,3,44448.6,4,0,0,124241.34,1
534,13741196,Turner,573,France,Female,37,3,144630.29,4,0,0,169002.39,0
535,29511512,Khan,611,Germany,Male,68,3,174482.67,3,0,1,108213.51,0
536,93692386,Taylor,600,Germany,Female,18,6,1147.7,3,0,1,161183.49,0
537,50260456,Hall,875,France,Female,28,4,109905.09,1,0,0,96005.17,0
538,21720477,White,475,Spain,Male,78,4,155744.81,2,1,0,89756.24,0
539,23217648,Khan,555,Germany,Female,56,2,48218.92,2,1,0,52697.51,0
540,32558781,Patel,489,France,Male,65,9,225242.71,2,1,1,47286.91,0
541,69946863,Brown,411,Spain,Female,45,4,137253.07,4,1,1,154149.2,0
542,72784216,Sharma,632,Germany,Male,53,4,86349.44,2,1,0,50484.73,0
543,42425301,Roy,403,Spain,Female,87,7,4668.9,4,0,1,93393.19,0
544,80373772,Gupta,695,France,Female,79,10,121076.72,1,0,0,118100.28,0
545,98146618,Adams,873,Germany,Male,87,1,83986.51,2,0,1,67591.23,0
546,36778642,Lopez,485,France,Female,27,7,242386.57,4,0,0,169832.13,1
547,70995760,Mehta,679,France,Female,22,3,94688.74,1,1,0,92858.11,0
548,56547339,Roy,493,Germany,Male,45,8,230251.85,1,1,0,87811.85,0
549,24573458,Cruz,785,France,Male,76,7,171513.6,4,0,0,52071.89,0
550,57911176,Roy,631,Spain,Female,26,4,18490.76,4,1,1,59563.62,0
551,39264326,Allen,485,France,Male,56,4,233180.12,2,0,1,72430.34,0
552,92896667,Verma,838,Germany,Female,79,8,42112.11,3,1,0,82879.23,0
553,63953229,Brown,750,Germany,Male,55,4,112005.89,2,1,1,146233.61,0
554,98132318,Cruz,798,Spain,Male,41,8,230751.01,3,1,0,199334.96,0
555,66294783,Morgan,619,Germany,Male,81,5,207127.47,4,0,0,111180.49,0
556,69145779,Taylor,366,France,Female,60,10,121895.45,3,1,1,146963.58,0
557,56977874,White,618,France,Female,33,10,51730.14,4,1,0,63867.5,0
558,39365614,Singh,831,Germany,Female,83,0,127315.26,1,0,1,190477.36,0
559,99268367,Cruz,568,Spain,Male,83,10,136908.59,3,1,1,165870.31,0
560,57010676,Khan,668,Spain,Female,86,7,249234.15,3,0,0,143313.72,1
561,61371106,Mehta,587,Germany,Female,63,0,206007.82,1,1,0,76410.72,1
562,47327243,Bose,894,France,Male,38,1,215329.26,2,1,0,34688.55,1
563,79426200,Mehta,634,Germany,Male,77,5,246546.86,3,0,1,194280.42,0
564,79872506,Singh,386,Germany,Female,27,4,130829.84,4,1,1,150536.62,1
565,20198499,Brown,452,Spain,Female,35,1,146306.62,2,0,1,44583.07,0
566,47342772,Das,779,France,Female,58,5,113611.05,1,0,0,119331.63,0
567,54362902,Morgan,588,Spain,Female,53,6,31363.51,3,1,0,129981.6,0
568,10197775,Allen,474,Spain,Female,83,2,131314.18,1,1,1,99821.32,0
569,45940920,Gupta,537,France,Male,63,10,145647.22,1,0,1,104917.31,0
570,94673574,Verma,605,France,Female,40,7,59318.04,4,1,1,118278.09,0
571,33614649,Bose,879,France,Female,56,3,195706.08,1,0,1,164271.09,0
572,88507230,Taylor,741,Germany,Female,21,9,31120.58,3,0,0,166104.25,0
573,27310852,Cruz,817,France,Male,58,8,125499.81,1,0,1,192907.68,1
574,88535842,Das,602,Germany,Male,20,6,165678.27,2,1,1,50942.03,0
575,64564054,Mehta,525,Spain,Female,70,2,13732.83,1,1,0,39844.56,0
576,72989020,Allen,815,France,Female,91,4,201013.33,3,0,1,129897.17,0
577,40773482,Allen,638,Germany,Female,53,8,76038.55,3,1,0,146690.43,0
578,88733130,Taylor,399,Germany,Female,66,8,179437.3,3,0,0,81189.87,0
579,87273675,Bose,353,Germany,Male,44,7,27052.31,2,0,1,197272.76,0
580,12276360,Turner,849,Germany,Female,70,7,155074.65,3,0,0,171415.02,1
581,59437769,Patel,572,Spain,Female,66,8,139303.03,2,1,1,108763.75,0
582,41665404,Turner,611,France,Female,18,4,37500.65,1,1,1,150356.01,0
583,95218477,Bose,884,France,Male,63,10,156186.22,2,0,1,101550.57,0
584,67849484,White,725,France,Male,79,8,172831.04,1,0,0,55932.02,0
585,26434343,White,410,France,Male,83,5,124625.59,1,0,0,48686.32,0
586,54079273,Khan,705,France,Male,39,5,144644.19,1,0,1,72196.29,0
587,50201137,Mehta,373,France,Male,56,10,221854.89,3,1,1,181231.37,0
588,82571674,Singh,642,Germany,Female,61,9,174425.75,2,0,1,87631.98,1
589,90497273,White,705,France,Male,19,5,226488.67,4,0,1,183207.2,0
590,90954884,Das,378,Germany,Female,76,6,138085.99,3,1,1,163659.27,0
591,67235484,Allen,706,Spain,Female,45,8,43713.27,3,1,0,129244.85,0
592,72182821,Singh,714,Germany,Female,84,2,61572.7,2,0,0,181536.08,0
593,86835154,Mehta,758,Spain,Male,31,5,44102.64,4,1,1,54103.38,1
594,90768647,Das,615,France,Male,33,9,83812.14,1,0,1,33719.98,0
595,93273068,Roy,640,Spain,Male,68,4,119384.04,4,0,0,155067.5,0
596,33020885,Adams,502,Spain,Female,45,3,63982.87,2,0,0,182974.92,1
597,11286643,Verma,568,Germany,Female,70,7,118908.69,3,1,0,88956.98,0
598,87031056,Brown,522,Germany,Male,69,2,91089.52,4,1,0,20837.9,0
599,51869822,Lopez,361,Spain,Male,42,1,138836.82,2,1,0,157939.6,0
600,16200646,White,865,Spain,Male,74,3,107128.44,1,0,0,85689.09,0
601,84092760,Taylor,711,France,Female,26,2,108523.2,3,0,0,125411.86,0
602,24509187,Hall,826,Germany,Female,28,6,122655.3,2,0,0,57691.45,0
603,37780899,Khan,431,Spain,Male,62,3,246968.81,1,1,0,142637.54,0
604,15409861,Hall,689,Germany,Female,19,9,139137.11,3,1,1,115741.38,1
605,98825083,Patel,790,France,Female,71,8,180834.43,4,0,0,25060.94,0
606,65478034,Patel,575,France,Male,51,10,104186.4,3,1,1,21101.19,0
607,22831595,Allen,720,Spain,Female,59,4,81462.26,1,1,0,98791.99,0
608,85524262,Adams,377,France,Female,86,2,229144.3,2,0,0,49508.4,0
609,87189210,Roy,365,Spain,Female,28,1,185590.08,1,1,0,183014.45,0
610,10448345,Cruz,626,Germany,Male,46,5,145607.44,3,1,1,38784.56,1
611,86246546,Roy,682,Germany,Female,22,5,84107.82,1,1,0,148913.45,0
612,84936358,Taylor,832,Spain,Female,37,0,64465.07,3,0,1,82991.16,0
613,25814828,Brown,637,Spain,Male,56,6,63017.92,1,0,0,188294.89,0
614,58763532,Allen,463,Spain,Male,91,4,125932.71,2,1,0,43927.55,1
615,48538877,White,387,Germany,Female,49,6,218705.12,1,0,1,159990.39,0
616,83851335,Brown,803,Germany,Female,46,3,220261.96,3,1,0,192660.58,1
617,54196734,Gupta,515,France,Female,83,4,186246.32,4,1,1,192255.5,0
618,99630668,Taylor,554,France,Male,18,6,135622.79,2,1,0,66116.64,0
619,90558427,Taylor,594,Germany,Male,18,5,58727.43,4,0,1,73364.1,0
620,48503931,Adams,682,Germany,Female,21,0,119713.1,3,1,0,46907.32,0
621,29164528,Mehta,745,Spain,Male,32,0,173680.64,2,1,0,87074.74,0
622,97580056,Roy,856,Germany,Male,64,1,148754.16,3,0,1,142777.08,0
623,30812709,Hall,470,Germany,Male,47,10,128508.53,4,1,1,21936.16,0
624,99589817,Cruz,608,France,Male,23,10,107052.9,4,0,1,137055.35,0
625,62203051,Roy,759,France,Male,18,2,188128.57,3,0,0,23208.82,0
626,49301804,Singh,659,Spain,Male,88,0,210558.78,3,1,0,140132.57,0
627,14848287,Patel,417,France,Female,79,9,180727.81,2,0,1,171277.2,1
628,61152700,Mehta,463,Spain,Female,81,1,234481.88,3,0,1,84828.94,0
629,53750190,Turner,569,Germany,Female,22,1,194968.37,4,0,0,93192.37,0
630,79334164,Brown,569,Germany,Male,71,6,112651.21,1,1,0,150977.35,0
631,62187215,Hall,822,Spain,Female,66,10,154188.37,4,0,1,165669.11,0
632,88998740,Roy,735,France,Female,24,5,126091.8,3,0,1,199936.41,0
633,65257851,Bose,647,France,Male,20,8,136580.82,4,0,0,117309.67,0
634,58518372,Sharma,602,Germany,Female,78,9,223924.97,3,1,0,173825.05,0
635,22842659,Morgan,754,France,Female,58,4,75214.63,2,1,1,30100.84,1
636,43978002,Morgan,841,Spain,Female,38,2,3273.7,3,0,1,39275.35,0
637,12373139,Cruz,706,Germany,Female,49,0,173911.7,3,0,0,176674.89,1
638,65553464,Turner,777,France,Male,29,0,45253.42,3,0,1,88117.88,0
639,52801198,Sharma,564,Germany,Female,24,1,38558.1,3,0,0,60690.19,1
640,28892008,Morgan,729,Germany,Male,68,10,248119.05,3,1,1,92942.22,0
641,45427853,Taylor,563,France,Male,62,10,66693.81,4,1,0,114611.27,1
642,66882318,Brown,447,Spain,Female,82,2,50941.94,4,1,1,78339.68,0
643,83190814,Taylor,877,France,Male,77,10,47745.82,1,0,0,55577.74,0
644,20986868,Allen,877,France,Male,62,9,103088.39,1,0,1,26660.95,0
645,50480309,Patel,884,France,Male,51,9,102354.46,2,0,0,158165.91,0
646,49521538,Allen,898,France,Male,28,4,158124.88,2,1,0,182715.65,0
647,88815702,Roy,677,France,Female,50,6,25909.67,1,1,1,23097.71,0
648,70972984,Brown,514,France,Female,25,3,158861.23,4,1,0,82903.61,1
649,48673354,Sharma,465,Spain,Male,62,9,113408.22,2,0,0,180679.73,0
650,65454431,Singh,499,Germany,Male,89,10,51913.52,1,0,1,23721.05,0
651,75557447,Sharma,867,Spain,Male,51,5,194555.26,4,0,1,151666.32,0
652,93845477,Adams,381,France,Male,62,5,118515.73,1,1,0,63793.43,1
653,87982667,Mehta,642,Spain,Female,82,10,179265.31,2,0,1,159146.02,0
654,65860631,Cruz,526,Germany,Male,90,1,230142.39,2,0,1,142267.37,1
655,67681017,Allen,410,Spain,Female,69,5,88351.2,3,1,0,189417.77,0
656,12667867,Hall,765,France,Male,27,4,224476.11,1,1,1,75192.08,0
657,66987271,Patel,732,Germany,Male,60,10,50085.37,1,1,0,47280.31,1
658,51241273,Sharma,356,France,Male,87,5,55532.61,1,1,0,109106.75,0
659,55718843,Singh,434,France,Female,28,3,165924.39,2,0,0,197269.11,0
660,78452891,Turner,747,Germany,Female,53,0,25657.92,4,1,0,27275.65,0
661,75432283,Hall,742,Germany,Female,35,8,113695.0,1,0,1,52107.65,0
662,81275364,Morgan,396,France,Male,80,2,53458.07,4,0,0,174309.94,0
663,34244264,Adams,690,Spain,Female,22,0,142714.09,1,1,0,143533.95,1
